1,493.445465
2,496.135254
3,497.999664
4,498.846649
5,498.906494
6,499.537659
7,501.154205
8,502.075287
9,502.787323
10,502.366241
11,482.571075
12,464.240936
13,447.752167
14,431.607910
15,420.252258
16,408.007507
17,398.323242
18,388.521210
19,379.222900
20,370.840729
21,360.708466
22,352.026581
23,343.395782
24,335.378540
25,329.398285
26,322.285675
27,316.631989
28,312.077759
29,307.995300
30,304.264099
31,330.043823
32,352.887360
33,373.426727
34,391.524078
35,408.094238
36,424.141174
37,439.168793
38,451.011597
39,461.560974
40,471.701752
41,470.247223
42,469.738373
43,469.023743
44,466.469482
45,467.076202
46,466.031586
47,465.517334
48,464.096436
49,464.775909
50,464.062408
51,463.181885
52,462.664185
53,462.620911
54,462.200684
55,464.465576
56,463.129730
57,462.375031
58,463.943115
59,462.524139
60,461.937592
61,443.355957
62,427.284515
63,410.093384
64,396.157379
65,384.199768
66,373.001221
67,363.039764
68,353.404602
69,344.809601
70,336.385223
71,336.074768
72,335.881866
73,337.390564
74,337.700928
75,337.391144
76,338.374664
77,337.439575
78,338.802948
79,338.062653
80,338.361023
81,333.285919
82,328.290344
83,325.890900
84,322.975983
85,319.894806
86,317.064728
87,314.571350
88,312.292572
89,310.161346
90,309.501678
91,327.602234
92,343.525970
93,360.262512
94,372.180420
95,383.597565
96,394.051178
97,403.616638
98,411.738251
99,419.535858
100,426.332581
101,432.421661
102,436.739136
103,440.519318
104,444.386749
105,446.527100
106,449.035095
107,451.166199
108,453.863373
109,455.039764
110,456.717743
111,458.013214
112,458.706726
113,458.702698
114,459.591003
115,458.773346
116,457.917419
117,456.647522
118,455.224304
119,453.251007
120,451.412506
121,435.235687
122,420.885651
123,407.601685
124,394.944946
125,382.876343
126,373.333862
127,363.688416
128,355.384705
129,346.790436
130,339.531982
131,335.807037
132,332.062927
133,327.691864
134,323.998993
135,320.232239
136,316.898834
137,313.472382
138,311.284790
139,308.092621
140,305.019867
141,308.333618
142,310.004364
143,312.187408
144,314.845978
145,316.299500
146,316.995605
147,317.420990
148,316.393646
149,316.296539
150,315.636353
151,298.510559
152,282.675201
153,268.168915
154,254.727203
155,242.396393
156,231.464874
157,221.293701
158,211.100815
159,203.218750
160,195.246597
161,208.358215
162,220.093842
163,230.438568
164,239.892624
165,247.733261
166,253.887878
167,259.134186
168,262.343262
169,265.204010
170,267.209229
171,268.223175
172,268.528717
173,267.877716
174,266.807312
