1,368.149750
2,368.157532
3,368.172607
4,368.185394
5,368.281769
6,368.245972
7,368.315399
8,368.316986
9,368.291260
10,368.300476
11,379.531006
12,389.646393
13,398.697601
14,406.877808
15,414.276062
16,420.910431
17,426.882507
18,432.230896
19,437.120178
20,441.469788
21,420.158234
22,400.955841
23,383.717987
24,368.192596
25,354.289642
26,341.730835
27,330.417572
28,320.236298
29,311.063324
30,302.844482
31,309.403931
32,315.327728
33,320.602753
34,325.344940
35,329.700256
36,333.559204
37,337.083527
38,340.316681
39,343.173157
40,345.698914
41,348.013550
42,350.115234
43,351.960236
44,353.610565
45,355.089539
46,356.466919
47,357.603302
48,358.660034
49,359.577240
50,360.469360
51,347.227600
52,335.431000
53,324.739502
54,315.086731
55,306.442169
56,298.595032
57,291.549469
58,285.359833
59,279.622620
60,274.472504
61,278.795258
62,282.655823
63,286.174164
64,289.327606
65,292.115936
66,294.661621
67,296.934021
68,298.968506
69,300.885406
70,302.606598
71,314.576599
72,325.360474
73,335.053528
74,343.717316
75,351.518402
76,358.567871
77,364.880585
78,370.592865
79,375.733490
80,380.358246
81,409.790833
82,436.282806
83,460.157593
84,481.614685
85,500.877258
86,518.210327
87,533.826233
88,547.836975
89,560.402344
90,571.712036
91,533.424927
92,498.931091
93,467.916565
94,439.922516
95,414.753479
96,392.043427
97,371.583008
98,353.289581
99,336.730865
100,321.832581
101,356.819244
102,388.190521
103,416.493927
104,441.903717
105,464.774048
106,485.347290
107,503.838409
108,520.300659
109,535.121155
110,548.398254
111,535.298157
112,523.422363
113,512.803467
114,503.215546
115,494.422577
116,486.496216
117,479.345642
118,472.867035
119,467.034790
120,461.741638
121,446.691254
122,433.102905
123,420.896027
124,409.861023
125,399.888245
126,390.947815
127,382.833496
128,375.483856
129,368.932312
130,362.911804
131,392.272858
132,418.674011
133,442.251801
134,463.444702
135,482.395752
136,499.366486
137,514.550110
138,528.107788
139,540.147827
140,550.921753
141,513.968201
142,480.669952
143,450.597534
144,423.524963
145,399.200256
146,377.212860
147,357.393555
148,339.584625
149,323.458282
150,308.954529
151,303.526031
152,298.616150
153,294.161438
154,290.137115
155,286.442200
156,283.112976
157,280.095062
158,277.304016
159,274.742157
160,272.400269
161,262.684204
162,254.011292
163,246.137527
164,239.007660
165,232.570709
166,226.691605
167,221.414780
168,216.629410
169,212.241882
170,208.198074
171,231.091690
172,251.653397
173,270.003845
174,286.472534
175,301.222260
176,314.347229
177,326.032349
178,336.439056
179,345.664124
180,353.738190
181,335.139496
182,318.297913
183,303.053070
184,289.363708
185,276.986877
186,265.730377
187,255.626343
188,246.424377
189,238.088837
190,230.614365
191,259.569366
192,285.464722
193,308.481201
194,329.105560
195,347.361664
196,363.486755
197,377.800690
198,390.356781
199,401.345703
200,410.933868
201,391.955261
202,374.722961
203,358.981964
204,344.720245
205,331.716156
206,319.916107
207,309.267120
208,299.465668
209,290.471130
210,282.348999
211,305.783325
212,326.478363
213,344.709991
214,360.770111
215,374.808380
216,386.934113
217,397.464111
218,406.476654
219,414.037292
220,420.397369
221,394.288391
222,370.646179
223,349.232544
224,329.774567
225,312.190643
226,296.183929
227,281.635742
228,268.492249
229,256.498749
230,245.549133
231,235.569534
232,226.430908
233,218.202545
234,210.593262
235,203.661270
236,197.312103
237,191.567673
238,186.225143
239,181.309433
240,176.979675
241,175.322876
242,173.777893
243,172.252457
244,170.717987
245,169.175201
246,167.655853
247,166.160370
248,164.753708
249,163.419739
250,161.982407
251,163.153564
252,164.061783
253,164.722107
254,165.194702
255,165.415131
256,165.442078
257,165.382889
258,165.229782
259,164.935272
260,164.467194
261,161.575623
262,158.741806
263,156.091415
264,153.531723
265,151.233063
266,149.110718
267,146.932755
268,144.786804
269,142.767792
270,140.854141
271,153.829895
272,165.142487
273,174.998230
274,183.485428
275,190.797348
276,196.856476
277,201.955414
278,206.038055
279,209.249268
280,211.708588
281,202.571045
282,194.309052
283,186.483078
284,179.290695
285,172.565491
286,166.278305
287,160.417648
288,154.965485
289,149.938736
290,145.197800
291,149.710114
292,153.567841
293,156.663406
294,159.006271
295,160.782196
296,161.988434
297,162.642563
298,162.902222
299,162.762527
300,162.243668
301,158.212204
302,154.329620
303,150.665909
304,147.012390
305,143.414505
306,139.950562
307,136.583252
308,133.264740
309,130.011734
310,126.926865
311,118.981506
312,111.735321
313,105.059608
314,98.998444
315,93.494621
316,88.544403
317,83.963860
318,79.724548
319,75.853058
320,72.341141
321,73.165672
322,73.777069
323,74.171104
324,74.386406
325,74.513252
326,74.449364
327,74.206100
328,73.842468
329,73.408691
330,72.889397
331,74.925934
332,76.453934
333,77.738373
334,78.649712
335,79.276001
336,79.535896
337,79.561813
338,79.392235
339,79.002335
340,78.481964
341,77.812981
342,77.096046
343,76.124252
344,75.087425
345,73.948181
346,72.739319
347,71.432678
348,70.056221
349,68.677696
350,67.212402
351,65.754951
352,64.294991
353,62.869671
354,61.436199
355,59.977707
356,58.510315
357,57.066437
358,55.552422
359,54.205082
360,52.910450
361,50.501938
362,48.309063
363,46.256104
364,44.304924
365,42.551693
366,40.827602
367,39.303146
368,37.774830
369,36.351837
370,35.074196
